raw,rel_stem,rel_non,half_rel_stem,half_rel_non,disattenuated,length,design
0.9719900985262269,0.9973565347432543,0.9983258934410795,0.994727008456453,0.9966573827795717,0.9761958158119258,1576,random
0.9743665050359338,0.9976041436887828,0.9985008558422118,0.995219740193193,0.9970061998224693,0.9781690692892133,1576,random
0.9728201042814104,0.997593467957172,0.9987019754829447,0.9951984908998476,0.9974073163328543,0.9764306602438568,1576,random
0.9725316155896577,0.9969690482268444,0.9981510619097466,0.9939564142705716,0.9963089483454903,0.9772890723566826,1576,random
0.9744063125041846,0.9978559320393935,0.9986621257419038,0.9957210384631227,0.997327826515925,0.9778050566494821,1576,random
0.9735446716813088,0.9973422305603148,0.9987460191321591,0.994698551149371,0.9974951792616016,0.9773604003188313,1576,random
0.9744294393121825,0.9973250990734792,0.9983540643414089,0.9946644701606691,0.9967135379878341,0.9786489066143833,1576,random
0.9730970937578994,0.9980900776534718,0.9987603320180979,0.996187437006203,0.9975237337841384,0.9761667854333876,1576,random
0.9730647127176657,0.9979857057799636,0.9978484273223658,0.9959795100096764,0.9957060932970738,0.9771268319368005,1576,random
0.973976061029061,0.9974334313251136,0.9985435324370064,0.9948800034729293,0.997091301299321,0.9779023009297131,1576,random
0.9721386929861463,0.9966667333545619,0.9985575896903647,0.9933556142186283,0.9971193344823704,0.9767924298710676,1576,random
0.9728855812268887,0.9972689485560889,0.998481077686645,0.994552773767246,0.9969667626252202,0.977029125916011,1576,random
0.9742513232078474,0.9970467546840963,0.9987879676361291,0.9941109013212804,0.9975788697604657,0.9783178226307759,1576,random
0.9747280053868488,0.9960461339742875,0.9988193433243516,0.9921234109265114,0.9976414712614031,0.9797456597356101,1576,random
0.9736352006441208,0.9975341678563912,0.9984374946758134,0.9950804664567248,0.9968798645798331,0.9775652483838525,1576,random
0.9718050058412874,0.9973036032393298,0.9988345137415969,0.9946217084864746,0.9976717410370213,0.9755652661371145,1576,random
0.9733042775635243,0.9975865829398229,0.9987115666231173,0.9951847869968559,0.9974264490951176,0.9769139868729128,1576,random
0.9706221663035095,0.9968403461193758,0.9981997878222938,0.9937005961744944,0.9964060455251994,0.9754482929422587,1576,random
0.9729438174202896,0.9980300045317302,0.9984635906146674,0.9960677555671732,0.9969318950945066,0.976361344120701,1576,random
0.972613643402418,0.997621101902592,0.9985717040431488,0.9952534952562881,0.9971474823257584,0.9763236354506362,1576,random
0.9713827625021357,0.99497932650882,0.9981904780863907,0.9900088154928405,0.9963874930832105,0.9780402497145129,1576,random
0.9735243783468861,0.9968550759758913,0.9985785675631069,0.9937298710310114,0.9971611703307887,0.9779800140010197,1576,random
0.9748369123298726,0.9975128183464651,0.9986595873640014,0.995037978142658,0.997322763329865,0.9785753483660342,1576,random
0.97351103555309,0.99767740404678,0.9985199639809095,0.9953655719972846,0.9970443025005797,0.977219992299291,1576,random
0.9716625799588521,0.9973676281091586,0.9986536109303686,0.9947490785962215,0.9973108425129844,0.97553630100533,1576,random
0.9729076075240857,0.9973948646917519,0.9984811273680048,0.9948032675746326,0.9969668616867825,0.9769281778406328,1576,random
0.9682709943897053,0.9957029360974229,0.9865833124737882,0.9914426437016968,0.9735218736944967,0.9855763372094848,1403,subject-disjoint
0.9668848635022415,0.9937103107344982,0.9967123559688353,0.9874992473189451,0.993446258307428,0.9761896204434788,1571,subject-disjoint
0.9615454566120707,0.986436780259732,0.9966496782024046,0.9732365589514118,0.9933217307558282,0.9779477336635687,1553,subject-disjoint
0.9692167695659017,0.9896372720757033,0.9928878572746591,0.9794871136119876,0.9858761652776925,0.9863030425891435,1534,subject-disjoint
0.9657040926665805,0.983566282688515,0.9968270297625511,0.9676639666087563,0.9936741313181555,0.9848266568913313,1564,subject-disjoint
0.9709906231862803,0.9956798500642994,0.9943765935296363,0.9913968669532774,0.9888160787941456,0.9806939702273391,1559,subject-disjoint
0.9636116142714994,0.9911772781121019,0.9894784607137477,0.9825088755507263,0.9791760217329283,0.9824340355061142,1530,subject-disjoint
0.970995569451153,0.9910663366648711,0.9976726117586262,0.9822908806400655,0.995356031834155,0.9819920365138252,1575,subject-disjoint
0.9632182170350024,0.9871353817205997,0.9902533865630738,0.9745975561842527,0.9806949321597601,0.9852468683506449,1537,subject-disjoint
0.9633015089478631,0.9849720885651138,0.9938498275653929,0.9703891661192997,0.9877748419607673,0.9839211375334428,1533,subject-disjoint
0.9711747178189384,0.9924693175664356,0.9970494292699876,0.9850512097251968,0.9941162190518227,0.981407525894431,1546,subject-disjoint
0.9676153027238851,0.9900170678097413,0.9964003190003836,0.9802314833803979,0.9928264604547684,0.9808480495393525,1559,subject-disjoint
0.9658662519030123,0.9875155264323734,0.9851000067970463,0.975338933300111,0.9706375144295148,0.9926832073201219,1512,subject-disjoint
0.9686012119996681,0.9926312482965288,0.9884026563813804,0.9853702992255606,0.9770712256377931,0.9871477555874314,1479,subject-disjoint
0.9655158069142549,0.9892947132473174,0.9923598252159566,0.9788162050936178,0.9848355097876466,0.9833926615793286,1566,subject-disjoint
0.9695519922852707,0.9921131048948858,0.9950309459542394,0.9843496425175928,0.9901110307312323,0.9820971701846772,1513,subject-disjoint
0.9711079856388566,0.9934879639177817,0.9926427716066968,0.9870601923300074,0.9853930101736844,0.9846705932441292,1512,subject-disjoint
0.9657726112106231,0.9948720651444414,0.9939483100495681,0.9897964534110865,0.9879694254065016,0.9766302813071814,1544,subject-disjoint
0.968319649844142,0.9886229944894662,0.9962559352002401,0.9775019494243085,0.9925398018657141,0.983073440815414,1530,subject-disjoint
0.9709841361358063,0.9950924867214499,0.9962215706547498,0.9902329055884177,0.9924715868865307,0.979454839351689,1521,subject-disjoint
0.9634073429462684,0.9837966563411695,0.9953719239686998,0.9681100367166863,0.9907864887678971,0.9836884067380655,1515,subject-disjoint
0.9675846280898244,0.9918363178371106,0.9962504645184396,0.9838048477497715,0.9925289420338081,0.9791808047307498,1546,subject-disjoint
0.9690758630729738,0.9913366683007083,0.9969049407393856,0.9828221539793726,0.9938289811478173,0.9805381136040324,1575,subject-disjoint
0.9646283945130983,0.9908205888981456,0.9881677753642704,0.9818081680999972,0.976612279491317,0.9851120485412405,1453,subject-disjoint
0.9680268176038688,0.9942407643066545,0.9945144649476044,0.9885474863387653,0.9890887837543885,0.9789736045031139,1477,subject-disjoint
0.9729035496181793,0.9968670146893415,0.9939396827072087,0.9937535992604444,0.9879523778274067,0.9818890689029545,1539,subject-disjoint
0.9714003017974702,0.994182569054809,0.9959524243659058,0.9884324316397575,0.9919374823816732,0.9810306815875213,1484,subject-disjoint
0.9661868752356143,0.9911628805779646,0.9910199295451708,0.9824805823419779,0.9821997069758154,0.9835563479335249,1462,subject-disjoint
0.9660768677961731,0.9949426039139486,0.9851748285298843,0.9899361049314274,0.9707828069565136,0.9854782942865516,1576,subject-disjoint
0.9700420367143223,0.9943929384951087,0.9954897632822711,0.9888484046711041,0.9910200283623465,0.9799061433090651,1464,subject-disjoint
0.9704265525553719,0.9946695155352397,0.9966363951911432,0.9893955578844339,0.9932953422014991,0.9789003719033691,1427,subject-disjoint
0.9646410508684318,0.986029563593855,0.9960713326970918,0.9724440952032863,0.9921734134488605,0.9820636245523087,1503,subject-disjoint
0.9718813234419719,0.9931341666203574,0.9970334786068277,0.9863619696844875,0.9940845056541834,0.981484452601437,1557,subject-disjoint
0.96812378660609,0.9933853805611668,0.9961356668359437,0.9868576924850926,0.9923010848450479,0.9783221633186138,1528,subject-disjoint
0.9734608588759776,0.9957839880903658,0.9966491369762279,0.9916033764456375,0.9933206555208939,0.9808548916920408,1513,subject-disjoint
